Codigo Geografico;REGION;PROVINCIA;DISTRITO;Cobertura Estudiantes;Medida Promedio Comprension Lectora;Medida Promedio Matematica;Lect_Previo al Inicio;Lect_En inicio;Lect_En proceso;Lect_Satisfactorio;Mat_Previo al Inicio;Mat_En inicio;Mat_En proceso;Mat_Satisfactorio
010101;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;97.5;520.0;520.0;0.7;13.8;37.5;48.0;4.8;10.4;35.3;49.4
010103;AMAZONAS;CHACHAPOYAS;BALSAS;96.3;438.0;432.0;7.7;42.3;38.6;11.4;30.9;15.1;31.5;22.5
010104;AMAZONAS;CHACHAPOYAS;CHETO;100.0;495.0;511.0;0.0;25.0;25.0;50.0;25.0;0.0;50.0;25.0
010106;AMAZONAS;CHACHAPOYAS;CHUQUIBAMBA;100.0;473.0;463.0;0.0;42.9;32.1;25.0;17.9;17.9;39.3;25.0
010109;AMAZONAS;CHACHAPOYAS;LA JALCA;100.0;450.0;426.0;5.6;44.3;37.3;12.8;24.9;26.1;31.8;17.2
010110;AMAZONAS;CHACHAPOYAS;LEIMEBAMBA;91.4;493.0;482.0;1.9;25.7;38.3;34.1;20.5;13.4;30.3;35.8
010111;AMAZONAS;CHACHAPOYAS;LEVANTO;100.0;489.0;540.0;0.0;28.6;42.9;28.6;0.0;0.0;42.9;57.1
010112;AMAZONAS;CHACHAPOYAS;MAGDALENA;93.8;490.0;499.0;0.0;20.0;53.3;26.7;13.3;6.7;40.0;40.0
010114;AMAZONAS;CHACHAPOYAS;MOLINOPAMPA;100.0;506.0;519.0;9.4;12.5;28.1;50.0;9.4;18.8;28.1;43.8
010115;AMAZONAS;CHACHAPOYAS;MONTEVIDEO;100.0;541.0;559.0;0.0;0.0;20.0;80.0;0.0;0.0;40.0;60.0
010119;AMAZONAS;CHACHAPOYAS;SAN ISIDRO DE MAINO;100.0;476.0;462.0;9.1;18.2;63.6;9.1;18.2;18.2;45.5;18.2
010120;AMAZONAS;CHACHAPOYAS;SOLOCO;90.9;493.0;489.0;0.0;9.1;72.7;18.2;9.1;9.1;40.9;40.9
010201;AMAZONAS;BAGUA;BAGUA;96.9;489.0;474.0;1.5;25.1;44.9;28.4;10.1;18.5;44.0;27.4
010202;AMAZONAS;BAGUA;ARAMANGO;99.2;463.0;453.0;5.0;41.9;32.3;20.9;19.0;20.2;40.0;20.8
010203;AMAZONAS;BAGUA;COPALLIN;100.0;467.0;440.0;3.8;28.8;46.2;21.2;15.4;26.9;40.4;17.3
010204;AMAZONAS;BAGUA;EL PARCO;100.0;433.0;418.0;21.1;42.1;26.3;10.5;36.8;5.3;47.4;10.5
010205;AMAZONAS;BAGUA;IMAZA;90.6;433.0;390.0;14.5;46.2;23.4;15.9;42.5;21.6;23.5;12.3
010206;AMAZONAS;BAGUA;LA PECA;95.5;466.0;454.0;2.9;30.1;50.0;17.1;11.0;23.6;46.0;19.4
010301;AMAZONAS;BONGARÁ;JUMBILLA;100.0;511.0;509.0;0.0;22.7;27.3;50.0;0.0;27.3;27.3;45.5
010303;AMAZONAS;BONGARÁ;CHURUJA;100.0;475.0;495.0;0.0;25.0;50.0;25.0;0.0;25.0;50.0;25.0
010304;AMAZONAS;BONGARÁ;COROSHA;95.2;499.0;485.0;0.0;25.0;44.6;30.4;5.1;19.9;54.8;20.2
010305;AMAZONAS;BONGARÁ;CUISPES;100.0;484.0;415.0;0.0;25.0;25.0;50.0;25.0;25.0;50.0;0.0
010306;AMAZONAS;BONGARÁ;FLORIDA;100.0;493.0;505.0;0.0;26.4;42.7;30.9;7.3;17.3;32.7;42.7
010307;AMAZONAS;BONGARÁ;JAZAN;98.2;493.0;503.0;1.8;16.4;53.1;28.7;7.3;9.7;42.7;40.3
010310;AMAZONAS;BONGARÁ;SHIPASBAMBA;100.0;495.0;540.0;0.0;28.6;42.9;28.6;0.0;0.0;50.0;50.0
010312;AMAZONAS;BONGARÁ;YAMBRASBAMBA;99.1;491.0;520.0;1.8;27.3;37.1;33.8;8.9;12.3;29.1;49.7
010401;AMAZONAS;CONDORCANQUI;NIEVA;91.8;439.0;411.0;6.0;49.9;32.9;11.3;36.3;22.5;26.8;14.4
010402;AMAZONAS;CONDORCANQUI;EL CENEPA;90.9;352.0;268.0;50.0;50.0;0.0;0.0;100.0;0.0;0.0;0.0
010403;AMAZONAS;CONDORCANQUI;RIO SANTIAGO;93.4;355.0;302.0;48.8;44.1;5.3;1.8;80.6;14.1;3.5;1.8
010501;AMAZONAS;LUYA;LAMUD;100.0;514.0;523.0;2.9;11.4;40.0;45.7;5.7;5.7;37.1;51.4
010502;AMAZONAS;LUYA;CAMPORREDONDO;94.8;470.0;458.0;1.2;32.8;47.9;18.2;10.9;25.8;40.3;23.0
010503;AMAZONAS;LUYA;COCABAMBA;94.1;449.0;457.0;3.4;43.9;40.1;12.7;24.8;18.6;24.4;32.2
010504;AMAZONAS;LUYA;COLCAMAR;100.0;476.0;490.0;6.3;18.8;50.0;25.0;12.5;6.3;37.5;43.8
010505;AMAZONAS;LUYA;CONILA;100.0;463.0;443.0;0.0;40.7;40.7;18.5;11.1;22.2;51.9;14.8
010507;AMAZONAS;LUYA;LONGUITA;93.3;494.0;513.0;0.0;22.9;41.9;35.2;7.6;15.2;28.6;48.6
010508;AMAZONAS;LUYA;LONYA CHICO;100.0;499.0;506.0;0.0;33.3;16.7;50.0;0.0;0.0;66.7;33.3
010509;AMAZONAS;LUYA;LUYA;100.0;521.0;534.0;0.0;14.3;44.4;41.3;4.8;6.3;39.7;49.2
010510;AMAZONAS;LUYA;LUYA VIEJO;100.0;438.0;398.0;12.5;50.0;25.0;12.5;50.0;12.5;25.0;12.5
010511;AMAZONAS;LUYA;MARIA;100.0;535.0;541.0;0.0;10.0;30.0;60.0;0.0;0.0;40.0;60.0
010512;AMAZONAS;LUYA;OCALLI;100.0;471.0;444.0;5.9;38.2;26.5;29.4;17.6;29.4;35.3;17.6
010513;AMAZONAS;LUYA;OCUMAL;100.0;487.0;476.0;5.7;26.4;34.0;34.0;15.1;17.0;32.1;35.8
010514;AMAZONAS;LUYA;PISUQUIA;100.0;472.0;467.0;1.7;30.7;45.7;22.0;17.3;12.0;47.0;23.7
010515;AMAZONAS;LUYA;PROVIDENCIA;91.7;473.0;470.0;0.0;39.6;35.4;25.0;10.4;10.4;54.2;25.0
010516;AMAZONAS;LUYA;SAN CRISTOBAL;100.0;478.0;468.0;0.0;25.0;50.0;25.0;16.7;16.7;41.7;25.0
010519;AMAZONAS;LUYA;SAN JUAN DE LOPECANCHA;100.0;421.0;366.0;20.0;40.0;20.0;20.0;60.0;0.0;40.0;0.0
010520;AMAZONAS;LUYA;SANTA CATALINA;97.5;489.0;504.0;2.8;25.8;38.6;32.8;5.0;23.9;30.8;40.3
010521;AMAZONAS;LUYA;SANTO TOMAS;92.0;453.0;466.0;8.0;48.8;30.3;12.9;16.4;8.9;57.2;17.4
010522;AMAZONAS;LUYA;TINGO;92.9;502.0;495.0;0.0;11.3;54.3;34.4;11.9;7.4;42.4;38.3
010523;AMAZONAS;LUYA;TRITA;100.0;462.0;437.0;4.3;34.8;52.2;8.7;13.0;26.1;39.1;21.7
010601;AMAZONAS;RODRÍGUEZ DE MENDOZA;SAN NICOLAS;98.4;494.0;479.0;1.6;26.1;33.3;39.0;11.9;14.2;40.5;33.4
010602;AMAZONAS;RODRÍGUEZ DE MENDOZA;CHIRIMOTO;91.5;465.0;446.0;11.3;38.5;25.2;25.0;25.8;26.9;24.1;23.2
010603;AMAZONAS;RODRÍGUEZ DE MENDOZA;COCHAMAL;100.0;530.0;490.0;0.0;12.5;37.5;50.0;25.0;0.0;25.0;50.0
010604;AMAZONAS;RODRÍGUEZ DE MENDOZA;HUAMBO;100.0;468.0;475.0;0.0;30.1;61.1;8.8;4.2;17.4;56.7;21.8
010605;AMAZONAS;RODRÍGUEZ DE MENDOZA;LIMABAMBA;100.0;506.0;478.0;6.3;12.5;50.0;31.3;12.5;12.5;50.0;25.0
010606;AMAZONAS;RODRÍGUEZ DE MENDOZA;LONGAR;94.4;525.0;525.0;0.0;6.0;35.6;58.3;0.0;17.6;41.7;40.7
010607;AMAZONAS;RODRÍGUEZ DE MENDOZA;MARISCAL BENAVIDES;90.9;520.0;530.0;0.0;20.0;40.0;40.0;0.0;10.0;30.0;60.0
010609;AMAZONAS;RODRÍGUEZ DE MENDOZA;OMIA;98.4;478.0;478.0;6.3;31.1;31.8;30.8;15.9;16.3;33.3;34.5
010612;AMAZONAS;RODRÍGUEZ DE MENDOZA;VISTA ALEGRE;97.3;464.0;469.0;2.9;37.2;46.3;13.6;18.4;17.9;39.6;24.2
010701;AMAZONAS;UTCUBAMBA;BAGUA GRANDE;96.6;471.0;461.0;2.9;33.1;42.1;22.0;13.1;20.9;42.5;23.5
010702;AMAZONAS;UTCUBAMBA;CAJARURO;97.9;456.0;432.0;5.3;41.9;35.3;17.5;19.8;26.6;38.4;15.2
010703;AMAZONAS;UTCUBAMBA;CUMBA;97.7;456.0;438.0;8.6;36.3;28.9;26.2;25.2;18.1;38.2;18.5
010704;AMAZONAS;UTCUBAMBA;EL MILAGRO;97.5;452.0;424.0;6.3;44.4;32.8;16.5;27.9;19.0;39.9;13.3
010705;AMAZONAS;UTCUBAMBA;JAMALCA;96.7;466.0;444.0;5.0;37.5;35.9;21.5;24.5;18.9;36.5;20.1
010706;AMAZONAS;UTCUBAMBA;LONYA GRANDE;97.0;469.0;447.0;2.5;34.9;42.5;20.1;17.8;17.6;43.1;21.5
010707;AMAZONAS;UTCUBAMBA;YAMON;93.6;452.0;451.0;2.4;44.1;37.0;16.5;20.5;19.7;37.0;22.9
020101;ÁNCASH;HUARAZ;HUARAZ;98.6;500.0;481.0;1.1;20.8;41.6;36.5;7.5;18.6;43.4;30.5
020102;ÁNCASH;HUARAZ;COCHABAMBA;100.0;430.0;408.0;16.7;33.3;50.0;0.0;50.0;0.0;16.7;33.3
020104;ÁNCASH;HUARAZ;HUANCHAY;100.0;447.0;401.0;7.7;53.8;23.1;15.4;30.8;23.1;38.5;7.7
020105;ÁNCASH;HUARAZ;INDEPENDENCIA;97.8;499.0;480.0;1.4;20.5;43.5;34.6;9.7;18.7;40.4;31.1
020106;ÁNCASH;HUARAZ;JANGAS;100.0;478.0;459.0;0.0;37.1;42.9;20.0;8.6;28.6;45.7;17.1
020107;ÁNCASH;HUARAZ;LA LIBERTAD;100.0;447.0;390.0;11.1;33.3;44.4;11.1;22.2;33.3;44.4;0.0
020108;ÁNCASH;HUARAZ;OLLEROS;96.0;431.0;424.0;12.0;50.0;29.3;8.7;24.0;20.7;43.3;12.0
020109;ÁNCASH;HUARAZ;PAMPAS GRANDE;100.0;431.0;395.0;12.5;37.5;50.0;0.0;25.0;37.5;37.5;0.0
020110;ÁNCASH;HUARAZ;PARIACOTO;95.7;450.0;428.0;4.5;43.2;36.4;15.9;22.7;25.0;43.2;9.1
020111;ÁNCASH;HUARAZ;PIRA;100.0;409.0;345.0;20.0;53.3;20.0;6.7;60.0;26.7;6.7;6.7
020112;ÁNCASH;HUARAZ;TARICA;98.8;476.0;447.0;1.2;39.3;35.1;24.4;17.1;26.3;37.3;19.3
020201;ÁNCASH;AIJA;AIJA;100.0;503.0;489.0;0.0;26.7;40.0;33.3;13.3;6.7;33.3;46.7
020202;ÁNCASH;AIJA;CORIS;88.9;518.0;489.0;0.0;25.0;37.5;37.5;12.5;12.5;50.0;25.0
020204;ÁNCASH;AIJA;LA MERCED;100.0;466.0;431.0;14.3;21.4;42.9;21.4;21.4;14.3;50.0;14.3
020205;ÁNCASH;AIJA;SUCCHA;100.0;464.0;390.0;0.0;40.0;60.0;0.0;20.0;40.0;40.0;0.0
020301;ÁNCASH;ANTONIO RAIMONDI;LLAMELLIN;95.3;430.0;385.0;9.7;51.4;34.1;4.8;46.4;17.0;31.8;4.8
020302;ÁNCASH;ANTONIO RAIMONDI;ACZO;90.9;465.0;412.0;10.0;30.0;40.0;20.0;40.0;10.0;40.0;10.0
020304;ÁNCASH;ANTONIO RAIMONDI;CHINGAS;100.0;460.0;452.0;6.5;32.3;51.6;9.7;22.6;6.5;54.8;16.1
020401;ÁNCASH;ASUNCIÓN;CHACAS;97.6;482.0;459.0;2.5;19.4;56.2;21.9;7.4;21.9;48.7;22.0
020402;ÁNCASH;ASUNCIÓN;ACOCHACA;100.0;469.0;456.0;0.0;41.2;29.4;29.4;11.8;23.5;52.9;11.8
020501;ÁNCASH;BOLOGNESI;CHIQUIAN;100.0;500.0;495.0;0.0;26.2;37.7;36.1;8.2;16.4;36.1;39.3
020503;ÁNCASH;BOLOGNESI;ANTONIO RAYMONDI;100.0;505.0;515.0;0.0;11.1;61.1;27.8;5.6;0.0;50.0;44.4
020504;ÁNCASH;BOLOGNESI;AQUIA;94.7;427.0;382.0;17.4;51.1;5.3;26.3;40.5;33.2;21.1;5.3
020505;ÁNCASH;BOLOGNESI;CAJACAY;100.0;489.0;519.0;8.3;16.7;41.7;33.3;16.7;8.3;16.7;58.3
020507;ÁNCASH;BOLOGNESI;COLQUIOC;100.0;497.0;502.0;0.0;23.5;38.2;38.2;5.9;29.4;26.5;38.2
020508;ÁNCASH;BOLOGNESI;HUALLANCA;96.3;450.0;428.0;3.1;47.6;34.7;14.6;24.6;20.0;41.6;13.8
020510;ÁNCASH;BOLOGNESI;HUAYLLACAYAN;100.0;509.0;530.0;0.0;33.3;16.7;50.0;0.0;16.7;33.3;50.0
020513;ÁNCASH;BOLOGNESI;PACLLON;100.0;439.0;390.0;9.1;45.5;27.3;18.2;36.4;18.2;45.5;0.0
020515;ÁNCASH;BOLOGNESI;TICLLOS;100.0;483.0;549.0;0.0;33.3;33.3;33.3;16.7;16.7;16.7;50.0
020601;ÁNCASH;CARHUAZ;CARHUAZ;99.2;474.0;461.0;0.9;32.1;46.1;21.0;15.6;16.0;42.0;26.4
020602;ÁNCASH;CARHUAZ;ACOPAMPA;90.5;448.0;419.0;2.7;45.9;45.9;5.4;24.3;29.7;35.1;10.8
020603;ÁNCASH;CARHUAZ;AMASHCA;100.0;448.0;486.0;14.3;42.9;14.3;28.6;28.6;14.3;28.6;28.6
020604;ÁNCASH;CARHUAZ;ANTA;100.0;479.0;448.0;0.0;27.8;50.0;22.2;11.1;22.2;50.0;16.7
020606;ÁNCASH;CARHUAZ;MARCARA;100.0;456.0;437.0;8.0;34.7;40.0;17.3;18.7;26.7;40.0;14.7
020607;ÁNCASH;CARHUAZ;PARIAHUANCA;95.2;480.0;468.0;0.0;30.0;40.0;30.0;10.0;20.0;40.0;30.0
020608;ÁNCASH;CARHUAZ;SAN MIGUEL DE ACO;97.1;445.0;396.0;3.1;46.9;34.4;15.6;34.4;21.9;37.5;6.3
020609;ÁNCASH;CARHUAZ;SHILLA;100.0;450.0;441.0;5.0;45.0;40.0;10.0;25.0;15.0;50.0;10.0
020610;ÁNCASH;CARHUAZ;TINCO;100.0;442.0;420.0;5.4;48.6;40.5;5.4;32.4;13.5;43.2;10.8
020611;ÁNCASH;CARHUAZ;YUNGAR;100.0;479.0;462.0;0.0;22.9;60.0;17.1;11.4;17.1;54.3;17.1
020701;ÁNCASH;CARLOS FERMÍN FITZCARRAL;SAN LUIS;98.0;481.0;473.0;3.0;25.2;44.2;27.6;14.1;17.2;37.0;31.7
020702;ÁNCASH;CARLOS FERMÍN FITZCARRAL;SAN NICOLAS;100.0;496.0;471.0;0.0;20.0;46.7;33.3;6.7;26.7;46.7;20.0
020801;ÁNCASH;CASMA;CASMA;96.7;481.0;468.0;3.0;28.1;40.6;28.3;13.5;19.5;37.2;29.7
020802;ÁNCASH;CASMA;BUENA VISTA ALTA;96.1;459.0;443.0;5.6;32.2;46.2;16.0;24.3;18.4;37.0;20.3
020803;ÁNCASH;CASMA;COMANDANTE NOEL;94.4;447.0;439.0;12.5;47.2;18.1;22.2;31.9;23.6;22.2;22.2
020804;ÁNCASH;CASMA;YAUTAN;96.2;455.0;458.0;8.6;35.6;38.4;17.4;24.3;12.6;30.9;32.1
020901;ÁNCASH;CORONGO;CORONGO;100.0;486.0;501.0;0.0;20.0;50.0;30.0;6.7;10.0;56.7;26.7
020902;ÁNCASH;CORONGO;ACO;100.0;462.0;413.0;0.0;40.0;60.0;0.0;0.0;60.0;40.0;0.0
020903;ÁNCASH;CORONGO;BAMBAS;71.4;;;;;;;;;;
020904;ÁNCASH;CORONGO;CUSCA;98.6;451.0;436.0;1.5;45.1;37.9;15.4;23.9;22.4;41.1;12.6
020905;ÁNCASH;CORONGO;LA PAMPA;100.0;482.0;433.0;0.0;33.3;22.2;44.4;22.2;33.3;33.3;11.1
020907;ÁNCASH;CORONGO;YUPAN;100.0;422.0;380.0;0.0;77.8;22.2;0.0;33.3;33.3;33.3;0.0
021001;ÁNCASH;HUARI;HUARI;99.5;478.0;461.0;3.7;29.8;37.8;28.7;14.4;20.2;42.0;23.3
021002;ÁNCASH;HUARI;ANRA;100.0;424.0;383.0;25.0;37.5;25.0;12.5;50.0;12.5;37.5;0.0
021004;ÁNCASH;HUARI;CHAVIN DE HUANTAR;100.0;474.0;470.0;2.4;37.9;31.5;28.2;11.3;21.8;37.1;29.8
021006;ÁNCASH;HUARI;HUACCHIS;100.0;459.0;405.0;0.0;41.2;41.2;17.6;23.5;29.4;41.2;5.9
021007;ÁNCASH;HUARI;HUACHIS;100.0;453.0;401.0;14.3;50.0;7.1;28.6;35.7;21.4;28.6;14.3
021009;ÁNCASH;HUARI;MASIN;100.0;509.0;452.0;0.0;11.8;47.1;41.2;17.6;17.6;47.1;17.6
021010;ÁNCASH;HUARI;PAUCAS;100.0;409.0;402.0;20.0;60.0;20.0;0.0;10.0;50.0;40.0;0.0
021011;ÁNCASH;HUARI;PONTO;100.0;455.0;428.0;10.0;33.3;36.7;20.0;23.3;30.0;30.0;16.7
021012;ÁNCASH;HUARI;RAHUAPAMPA;94.4;499.0;478.0;0.0;17.6;47.1;35.3;5.9;35.3;35.3;23.5
021013;ÁNCASH;HUARI;RAPAYAN;100.0;483.0;488.0;0.0;18.8;62.5;18.8;12.5;12.5;31.3;43.8
021014;ÁNCASH;HUARI;SAN MARCOS;98.0;450.0;417.0;3.5;46.9;35.9;13.6;22.0;32.5;34.5;11.1
021015;ÁNCASH;HUARI;SAN PEDRO DE CHANA;95.5;439.0;378.0;0.0;52.4;42.9;4.8;33.3;52.4;4.8;9.5
021016;ÁNCASH;HUARI;UCO;100.0;425.0;378.0;0.0;62.5;37.5;0.0;37.5;25.0;37.5;0.0
021101;ÁNCASH;HUARMEY;HUARMEY;98.3;475.0;455.0;3.2;29.8;45.2;21.8;12.7;24.1;44.6;18.5
021102;ÁNCASH;HUARMEY;COCHAPETI;100.0;436.0;374.0;0.0;80.0;0.0;20.0;60.0;20.0;20.0;0.0
021103;ÁNCASH;HUARMEY;CULEBRAS;100.0;475.0;459.0;2.4;29.3;41.5;26.8;17.1;17.1;43.9;22.0
021104;ÁNCASH;HUARMEY;HUAYAN;100.0;485.0;483.0;0.0;25.0;50.0;25.0;0.0;25.0;37.5;37.5
021201;ÁNCASH;HUAYLAS;CARAZ;97.5;474.0;454.0;3.0;33.3;39.2;24.5;14.9;23.7;38.4;23.0
021202;ÁNCASH;HUAYLAS;HUALLANCA;87.5;473.0;438.0;0.0;42.9;28.6;28.6;14.3;28.6;28.6;28.6
021203;ÁNCASH;HUAYLAS;HUATA;100.0;413.0;379.0;7.7;53.8;38.5;0.0;46.2;0.0;53.8;0.0
021204;ÁNCASH;HUAYLAS;HUAYLAS;100.0;426.0;393.0;6.7;60.0;33.3;0.0;20.0;40.0;40.0;0.0
021205;ÁNCASH;HUAYLAS;MATO;100.0;439.0;392.0;6.5;61.3;16.1;16.1;38.7;22.6;32.3;6.5
021206;ÁNCASH;HUAYLAS;PAMPAROMAS;92.3;392.0;299.0;16.9;64.6;18.5;0.0;73.8;16.9;9.2;0.0
021207;ÁNCASH;HUAYLAS;PUEBLO LIBRE;97.8;424.0;394.0;19.6;44.7;22.3;13.4;37.2;24.7;26.9;11.3
021208;ÁNCASH;HUAYLAS;SANTA CRUZ;92.5;431.0;381.0;16.2;53.0;15.8;15.0;53.4;18.7;15.4;12.5
021209;ÁNCASH;HUAYLAS;SANTO TORIBIO;94.7;449.0;409.0;11.1;26.9;44.4;17.5;32.7;21.6;34.5;11.1
021210;ÁNCASH;HUAYLAS;YURACMARCA;96.6;428.0;402.0;10.6;50.0;32.1;7.3;42.7;10.8;42.9;3.7
021301;ÁNCASH;MARISCAL LUZURIAGA;PISCOBAMBA;100.0;455.0;426.0;10.2;40.7;28.8;20.3;31.0;19.0;34.5;15.5
021302;ÁNCASH;MARISCAL LUZURIAGA;CASCA;100.0;410.0;365.0;28.6;28.6;42.9;0.0;42.9;28.6;28.6;0.0
021305;ÁNCASH;MARISCAL LUZURIAGA;LLAMA;100.0;415.0;316.0;0.0;66.7;33.3;0.0;55.6;44.4;0.0;0.0
021306;ÁNCASH;MARISCAL LUZURIAGA;LLUMPA;84.6;435.0;420.0;9.1;63.6;9.1;18.2;27.3;27.3;36.4;9.1
021401;ÁNCASH;OCROS;OCROS;100.0;448.0;460.0;0.0;46.7;46.7;6.7;13.3;26.7;40.0;20.0
021402;ÁNCASH;OCROS;ACAS;100.0;514.0;536.0;0.0;22.2;33.3;44.4;0.0;0.0;44.4;55.6
021405;ÁNCASH;OCROS;COCHAS;100.0;470.0;484.0;4.8;28.6;52.4;14.3;0.0;28.6;38.1;33.3
021406;ÁNCASH;OCROS;CONGAS;100.0;432.0;391.0;0.0;66.7;33.3;0.0;33.3;22.2;44.4;0.0
021408;ÁNCASH;OCROS;SAN CRISTOBAL DE RAJAN;100.0;374.0;361.0;40.0;40.0;20.0;0.0;60.0;0.0;40.0;0.0
021409;ÁNCASH;OCROS;SAN PEDRO;100.0;458.0;410.0;0.0;40.0;50.0;10.0;30.0;30.0;30.0;10.0
021410;ÁNCASH;OCROS;SANTIAGO DE CHILCAS;100.0;425.0;391.0;0.0;66.7;33.3;0.0;16.7;50.0;33.3;0.0
021501;ÁNCASH;PALLASCA;CABANA;97.6;458.0;408.0;7.5;27.5;50.0;15.0;35.0;12.5;45.0;7.5
021502;ÁNCASH;PALLASCA;BOLOGNESI;100.0;444.0;394.0;16.1;32.3;41.9;9.7;32.3;25.8;35.5;6.5
021503;ÁNCASH;PALLASCA;CONCHUCOS;93.2;440.0;412.0;8.1;47.8;32.5;11.6;27.2;29.4;29.6;13.9
021504;ÁNCASH;PALLASCA;HUACASCHUQUE;100.0;495.0;454.0;0.0;11.1;66.7;22.2;0.0;33.3;44.4;22.2
021505;ÁNCASH;PALLASCA;HUANDOVAL;100.0;432.0;367.0;12.5;43.8;25.0;18.8;43.8;25.0;18.8;12.5
021506;ÁNCASH;PALLASCA;LACABAMBA;100.0;431.0;398.0;9.1;54.5;27.3;9.1;27.3;36.4;18.2;18.2
021507;ÁNCASH;PALLASCA;LLAPO;100.0;475.0;442.0;10.0;30.0;30.0;30.0;30.0;10.0;40.0;20.0
021508;ÁNCASH;PALLASCA;PALLASCA;100.0;479.0;447.0;3.1;40.6;31.3;25.0;28.1;9.4;37.5;25.0
021509;ÁNCASH;PALLASCA;PAMPAS;100.0;446.0;431.0;13.1;35.3;33.7;17.9;20.6;27.5;36.3;15.6
021510;ÁNCASH;PALLASCA;SANTA ROSA;100.0;461.0;453.0;7.8;13.3;65.6;13.3;14.4;6.7;51.1;27.8
021511;ÁNCASH;PALLASCA;TAUCA;100.0;468.0;454.0;8.8;35.3;41.2;14.7;17.6;14.7;50.0;17.6
021601;ÁNCASH;POMABAMBA;POMABAMBA;97.5;453.0;430.0;1.5;47.3;37.0;14.2;19.6;24.2;43.0;13.3
021602;ÁNCASH;POMABAMBA;HUAYLLAN;100.0;423.0;365.0;15.4;46.2;30.8;7.7;46.2;38.5;15.4;0.0
021701;ÁNCASH;RECUAY;RECUAY;96.8;483.0;483.0;1.6;22.7;54.2;21.5;9.8;16.3;39.3;34.5
021702;ÁNCASH;RECUAY;CATAC;98.4;501.0;500.0;1.6;14.3;53.9;30.2;1.6;19.1;41.3;38.1
021703;ÁNCASH;RECUAY;COTAPARACO;100.0;426.0;408.0;11.1;33.3;55.6;0.0;22.2;22.2;55.6;0.0
021707;ÁNCASH;RECUAY;PAMPAS CHICO;100.0;481.0;530.0;0.0;20.0;50.0;30.0;10.0;10.0;20.0;60.0
021708;ÁNCASH;RECUAY;PARARIN;100.0;456.0;432.0;10.0;30.0;30.0;30.0;40.0;10.0;20.0;30.0
021710;ÁNCASH;RECUAY;TICAPAMPA;100.0;512.0;505.0;0.0;23.5;32.4;44.1;5.9;23.5;29.4;41.2
021801;ÁNCASH;SANTA;CHIMBOTE;94.9;489.0;467.0;2.6;25.4;40.7;31.4;11.8;20.6;40.5;27.1
021802;ÁNCASH;SANTA;CACERES DEL PERU;95.2;453.0;407.0;7.9;39.5;39.5;13.0;30.0;28.5;28.4;13.0
021803;ÁNCASH;SANTA;COISHCO;94.8;469.0;460.0;1.8;36.3;39.3;22.6;11.6;19.8;45.0;23.5
021804;ÁNCASH;SANTA;MACATE;100.0;435.0;406.0;8.3;50.0;33.3;8.3;25.0;33.3;25.0;16.7
021805;ÁNCASH;SANTA;MORO;98.0;456.0;424.0;4.0;45.6;31.6;18.8;23.5;29.5;36.2;10.7
021806;ÁNCASH;SANTA;NEPEÑA;96.7;466.0;449.0;4.4;30.0;47.1;18.5;16.9;21.9;40.6;20.6
021807;ÁNCASH;SANTA;SAMANCO;96.4;488.0;504.0;0.0;23.8;54.2;22.0;3.9;14.7;38.5;42.9
021808;ÁNCASH;SANTA;SANTA;96.4;481.0;459.0;3.4;27.4;42.1;27.2;12.5;18.3;46.7;22.5
021809;ÁNCASH;SANTA;NUEVO CHIMBOTE;96.0;498.0;482.0;1.7;20.4;43.6;34.4;8.3;17.1;43.3;31.3
021901;ÁNCASH;SIHUAS;SIHUAS;96.3;462.0;430.0;0.7;44.5;37.0;17.7;22.9;20.9;44.6;11.5
021902;ÁNCASH;SIHUAS;ACOBAMBA;96.8;470.0;497.0;3.3;26.7;60.0;10.0;0.0;20.0;50.0;30.0
021904;ÁNCASH;SIHUAS;CASHAPAMPA;100.0;457.0;443.0;0.0;55.2;31.0;13.8;24.1;13.8;51.7;10.3
021905;ÁNCASH;SIHUAS;CHINGALPO;100.0;492.0;457.0;0.0;22.2;55.6;22.2;22.2;11.1;44.4;22.2
021906;ÁNCASH;SIHUAS;HUAYLLABAMBA;96.9;430.0;398.0;13.3;49.2;25.0;12.5;33.6;25.8;34.4;6.3
021907;ÁNCASH;SIHUAS;QUICHES;100.0;407.0;375.0;14.7;61.8;20.6;2.9;44.1;32.4;20.6;2.9
021908;ÁNCASH;SIHUAS;RAGASH;95.5;428.0;402.0;10.6;47.7;41.7;0.0;15.9;42.4;37.1;4.5
022001;ÁNCASH;YUNGAY;YUNGAY;96.6;467.0;443.0;5.8;34.3;36.2;23.7;20.6;21.2;33.9;24.3
022003;ÁNCASH;YUNGAY;MANCOS;100.0;453.0;406.0;10.0;45.0;25.0;20.0;35.0;27.5;22.5;15.0
022005;ÁNCASH;YUNGAY;QUILLO;97.3;429.0;386.0;13.8;44.4;30.7;11.2;35.8;33.5;25.1;5.6
022006;ÁNCASH;YUNGAY;RANRAHIRCA;100.0;475.0;414.0;3.7;40.7;25.9;29.6;40.7;18.5;33.3;7.4
022008;ÁNCASH;YUNGAY;YANAMA;97.8;483.0;478.0;8.7;15.4;44.5;31.4;15.3;11.1;46.8;26.8
030101;APURÍMAC;ABANCAY;ABANCAY;97.8;515.0;517.0;1.3;15.9;37.6;45.3;7.0;12.0;33.7;47.3
