Codigo Geografico;REGION;PROVINCIA;DISTRITO;Cobertura Estudiantes;Medida Promedio Comprension Lectora;Medida Promedio Matematica;Lect_Previo al Inicio;Lect_En inicio;Lect_En proceso;Lect_Satisfactorio;Mat_Previo al Inicio;Mat_En inicio;Mat_En proceso;Mat_Satisfactorio
060701;CAJAMARCA;HUALGAYOC;BAMBAMARCA;98.1;473.0;493.0;13.1;25.5;29.0;32.5;7.3;18.9;35.1;38.7
060702;CAJAMARCA;HUALGAYOC;CHUGUR;96.5;472.0;484.0;11.8;19.1;45.9;23.1;6.4;19.5;44.2;29.9
060703;CAJAMARCA;HUALGAYOC;HUALGAYOC;99.6;449.0;481.0;9.3;38.3;35.9;16.4;6.3;22.7;39.6;31.4
060801;CAJAMARCA;JAÉN;JAEN;98.2;500.0;492.0;7.6;19.4;32.3;40.7;7.2;17.3;42.0;33.5
060802;CAJAMARCA;JAÉN;BELLAVISTA;99.0;466.0;455.0;12.1;25.9;34.8;27.2;9.5;28.9;42.4;19.3
060803;CAJAMARCA;JAÉN;CHONTALI;96.5;447.0;446.0;11.8;41.5;26.8;20.0;11.0;28.2;50.0;10.8
060804;CAJAMARCA;JAÉN;COLASAY;95.7;439.0;435.0;18.6;36.9;27.7;16.8;18.6;25.2;44.3;11.9
060805;CAJAMARCA;JAÉN;HUABAL;100.0;449.0;446.0;16.7;34.6;21.2;27.6;17.3;21.8;39.1;21.8
060806;CAJAMARCA;JAÉN;LAS PIRIAS;98.6;439.0;441.0;13.0;32.4;41.2;13.4;10.2;26.3;51.8;11.7
060807;CAJAMARCA;JAÉN;POMAHUACA;97.9;418.0;416.0;28.9;34.6;21.2;15.3;26.6;25.2;38.2;9.9
060808;CAJAMARCA;JAÉN;PUCARA;96.4;422.0;418.0;19.1;45.7;25.5;9.7;22.7;25.1;45.6;6.7
060809;CAJAMARCA;JAÉN;SALLIQUE;98.0;420.0;425.0;35.5;24.5;18.4;21.6;29.5;20.4;30.5;19.6
060810;CAJAMARCA;JAÉN;SAN FELIPE;95.5;436.0;451.0;19.7;28.5;35.0;16.8;11.6;23.8;42.9;21.7
060811;CAJAMARCA;JAÉN;SAN JOSE DEL ALTO;99.3;434.0;426.0;20.1;34.7;26.1;19.0;15.9;38.1;34.7;11.3
060812;CAJAMARCA;JAÉN;SANTA ROSA;96.7;445.0;443.0;15.5;31.9;36.7;15.9;12.0;29.5;42.4;16.0
060901;CAJAMARCA;SAN IGNACIO;SAN IGNACIO;97.9;479.0;468.0;7.3;24.0;37.2;31.5;7.9;21.0;47.7;23.4
060902;CAJAMARCA;SAN IGNACIO;CHIRINOS;98.3;497.0;516.0;8.4;16.0;36.0;39.6;3.7;16.6;32.2;47.5
060903;CAJAMARCA;SAN IGNACIO;HUARANGO;98.3;456.0;458.0;15.7;30.2;28.9;25.2;13.6;19.8;46.0;20.7
060904;CAJAMARCA;SAN IGNACIO;LA COIPA;96.4;469.0;458.0;9.3;30.9;28.8;31.1;10.4;23.2;44.8;21.6
060905;CAJAMARCA;SAN IGNACIO;NAMBALLE;95.9;441.0;434.0;20.3;34.3;25.1;20.4;17.3;28.5;41.8;12.4
060906;CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;97.2;457.0;474.0;10.8;31.8;34.3;23.0;6.1;22.8;46.8;24.4
060907;CAJAMARCA;SAN IGNACIO;TABACONAS;98.5;448.0;451.0;15.8;35.2;28.9;20.0;10.5;27.1;44.0;18.5
061001;CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;96.7;462.0;468.0;11.2;32.3;28.9;27.6;9.0;23.1;44.6;23.3
061002;CAJAMARCA;SAN MARCOS;CHANCAY;95.9;463.0;456.0;12.9;27.1;35.8;24.2;5.7;27.3;51.3;15.6
061003;CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA;98.6;412.0;408.0;28.1;37.5;22.0;12.4;28.2;32.0;30.3;9.6
061004;CAJAMARCA;SAN MARCOS;GREGORIO PITA;94.4;418.0;441.0;24.8;39.2;23.7;12.3;11.0;32.3;44.3;12.4
061005;CAJAMARCA;SAN MARCOS;ICHOCAN;100.0;469.0;469.0;10.5;26.4;36.9;26.3;7.9;21.1;47.4;23.7
061006;CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ;100.0;460.0;482.0;3.6;41.4;34.2;20.7;3.6;19.5;48.8;28.1
061007;CAJAMARCA;SAN MARCOS;JOSE SABOGAL;96.3;380.0;393.0;44.5;34.9;14.5;6.2;31.4;32.8;29.4;6.4
061101;CAJAMARCA;SAN MIGUEL;SAN MIGUEL;97.1;464.0;477.0;11.7;26.8;36.7;24.7;4.9;22.2;47.0;25.8
061102;CAJAMARCA;SAN MIGUEL;BOLIVAR;94.4;463.0;433.0;6.0;40.2;24.1;29.7;11.6;52.8;23.6;12.1
061103;CAJAMARCA;SAN MIGUEL;CALQUIS;97.7;402.0;434.0;18.6;62.5;18.9;0.0;4.6;41.8;50.9;2.7
061104;CAJAMARCA;SAN MIGUEL;CATILLUC;100.0;534.0;565.0;0.0;27.2;12.1;60.7;0.0;6.0;21.1;72.8
061105;CAJAMARCA;SAN MIGUEL;EL PRADO;95.0;473.0;483.0;15.0;16.3;33.7;34.9;2.6;19.9;51.0;26.4
061106;CAJAMARCA;SAN MIGUEL;LA FLORIDA;96.2;411.0;411.0;32.7;38.4;20.2;8.6;27.0;32.7;31.6;8.6
061107;CAJAMARCA;SAN MIGUEL;LLAPA;98.4;494.0;533.0;1.7;18.5;44.4;35.5;1.7;8.3;30.7;59.3
061108;CAJAMARCA;SAN MIGUEL;NANCHOC;85.0;448.0;477.0;0.0;58.7;28.7;12.5;0.0;31.3;56.2;12.5
061109;CAJAMARCA;SAN MIGUEL;NIEPOS;97.9;464.0;496.0;12.5;19.3;44.7;23.5;6.2;12.5;46.7;34.5
061110;CAJAMARCA;SAN MIGUEL;SAN GREGORIO;100.0;549.0;568.0;0.0;21.4;7.1;71.4;0.0;0.0;28.6;71.4
061111;CAJAMARCA;SAN MIGUEL;SAN SILVESTRE DE COCHAN;100.0;438.0;465.0;21.6;31.6;21.7;25.0;10.0;18.3;50.0;21.7
061112;CAJAMARCA;SAN MIGUEL;TONGOD;86.8;465.0;486.0;6.4;34.5;40.4;18.6;0.0;22.3;52.8;24.9
061113;CAJAMARCA;SAN MIGUEL;UNION AGUA BLANCA;100.0;456.0;489.0;10.3;27.6;51.7;10.4;6.9;13.8;38.0;41.3
061201;CAJAMARCA;SAN PABLO;SAN PABLO;98.7;435.0;468.0;25.1;29.7;22.6;22.7;10.2;22.4;42.2;25.3
061202;CAJAMARCA;SAN PABLO;SAN BERNARDINO;98.2;377.0;400.0;50.9;34.0;6.6;8.5;24.5;47.2;21.7;6.6
061203;CAJAMARCA;SAN PABLO;SAN LUIS;96.7;415.0;422.0;28.3;32.4;29.0;10.3;21.4;29.0;42.8;6.9
061204;CAJAMARCA;SAN PABLO;TUMBADEN;97.0;400.0;440.0;26.9;46.4;20.5;6.2;12.5;26.8;48.4;12.3
061301;CAJAMARCA;SANTA CRUZ;SANTA CRUZ;96.2;448.0;437.0;12.1;33.1;41.5;13.4;15.1;27.8;45.6;11.5
061302;CAJAMARCA;SANTA CRUZ;ANDABAMBA;100.0;424.0;433.0;19.2;42.3;34.7;3.9;15.3;38.4;38.6;7.7
061303;CAJAMARCA;SANTA CRUZ;CATACHE;96.7;450.0;457.0;12.3;31.2;37.9;18.6;12.2;26.7;38.3;22.9
061304;CAJAMARCA;SANTA CRUZ;CHANCAYBAÑOS;100.0;471.0;510.0;8.9;20.0;48.9;22.2;2.2;8.9;57.8;31.1
061305;CAJAMARCA;SANTA CRUZ;LA ESPERANZA;88.9;412.0;452.0;30.4;32.7;29.1;7.8;16.6;20.3;49.8;13.4
061306;CAJAMARCA;SANTA CRUZ;NINABAMBA;100.0;514.0;546.0;2.1;10.4;41.7;45.9;2.1;12.5;12.5;73.0
061307;CAJAMARCA;SANTA CRUZ;PULAN;98.4;443.0;453.0;24.6;27.9;19.7;27.8;14.8;29.5;31.1;24.6
061308;CAJAMARCA;SANTA CRUZ;SAUCEPAMPA;100.0;503.0;547.0;0.0;26.9;26.9;46.3;0.0;0.0;46.1;53.9
061309;CAJAMARCA;SANTA CRUZ;SEXI;100.0;525.0;543.0;0.0;0.0;66.7;33.3;0.0;0.0;16.7;83.3
061310;CAJAMARCA;SANTA CRUZ;UTICYACU;100.0;460.0;466.0;4.6;32.0;49.9;13.6;0.0;13.6;77.3;9.1
061311;CAJAMARCA;SANTA CRUZ;YAUYUCAN;97.6;461.0;497.0;7.3;44.0;20.5;28.2;2.4;7.3;64.2;26.0
070101;CALLAO;CALLAO;CALLAO;96.4;499.0;496.0;5.4;21.6;32.6;40.4;5.4;16.7;41.7;36.3
070102;CALLAO;CALLAO;BELLAVISTA;96.0;515.0;505.0;2.9;18.9;30.8;47.4;3.7;14.4;42.2;39.7
070103;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;98.9;504.0;495.0;4.6;20.0;33.5;41.9;5.9;17.5;40.0;36.6
070104;CALLAO;CALLAO;LA PERLA;95.6;507.0;496.0;6.0;18.7;29.5;45.8;4.5;17.1;39.9;38.5
070105;CALLAO;CALLAO;LA PUNTA;97.5;519.0;503.0;0.0;22.0;31.3;46.7;0.0;15.6;48.1;36.3
070106;CALLAO;CALLAO;VENTANILLA;96.2;514.0;507.0;4.3;16.8;31.3;47.6;4.3;14.5;40.0;41.2
070107;CALLAO;CALLAO;MI PERU;96.5;509.0;499.0;3.8;16.8;35.1;44.3;4.0;14.9;43.4;37.6
080101;CUSCO;CUSCO;CUSCO;99.5;526.0;524.0;2.8;15.4;29.7;52.1;2.3;10.8;39.1;47.8
080103;CUSCO;CUSCO;POROY;100.0;452.0;453.0;7.3;38.2;36.4;18.2;5.5;34.5;50.9;9.1
080104;CUSCO;CUSCO;SAN JERONIMO;98.2;508.0;501.0;4.2;19.5;34.3;42.0;3.5;14.4;44.9;37.3
080105;CUSCO;CUSCO;SAN SEBASTIAN;98.8;515.0;515.0;3.0;17.7;32.2;47.1;2.6;12.8;41.7;42.9
080106;CUSCO;CUSCO;SANTIAGO;97.5;516.0;513.0;4.9;17.0;27.9;50.3;4.7;13.8;38.6;43.0
080107;CUSCO;CUSCO;SAYLLA;96.3;449.0;455.0;11.7;40.6;29.0;18.7;14.2;24.7;42.4;18.7
080108;CUSCO;CUSCO;WANCHAQ;98.0;529.0;522.0;2.5;14.8;28.5;54.3;1.8;8.9;44.9;44.4
080201;CUSCO;ACOMAYO;ACOMAYO;100.0;533.0;523.0;0.0;13.0;34.8;52.2;0.0;2.9;53.6;43.5
080202;CUSCO;ACOMAYO;ACOPIA;100.0;435.0;453.0;11.9;45.2;33.3;9.5;11.9;16.7;54.8;16.7
080203;CUSCO;ACOMAYO;ACOS;100.0;403.0;430.0;20.8;62.0;6.9;10.3;17.4;31.0;41.3;10.3
080204;CUSCO;ACOMAYO;MOSOC LLACTA;100.0;476.0;505.0;0.0;25.0;62.5;12.5;0.0;0.0;87.5;12.5
080205;CUSCO;ACOMAYO;POMACANCHI;99.1;456.0;486.0;12.1;26.2;47.2;14.4;5.6;18.7;45.2;30.5
080206;CUSCO;ACOMAYO;RONDOCAN;100.0;454.0;440.0;12.5;50.0;25.0;12.5;12.5;25.0;50.0;12.5
080207;CUSCO;ACOMAYO;SANGARARA;97.1;414.0;440.0;32.5;29.3;26.0;12.2;12.4;37.0;39.9;10.7
080301;CUSCO;ANTA;ANTA;99.5;490.0;505.0;6.3;22.9;33.2;37.7;2.7;17.9;41.6;37.9
080302;CUSCO;ANTA;ANCAHUASI;99.0;461.0;448.0;13.1;25.3;36.4;25.2;11.1;26.2;45.5;17.2
080303;CUSCO;ANTA;CACHIMAYO;100.0;519.0;505.0;2.6;21.1;26.3;50.0;2.6;13.2;47.4;36.8
080304;CUSCO;ANTA;CHINCHAYPUJIO;100.0;398.0;416.0;35.4;23.5;29.4;11.7;29.5;17.6;29.4;23.5
080305;CUSCO;ANTA;HUAROCONDO;100.0;422.0;459.0;22.0;45.8;23.7;8.5;6.8;23.8;55.9;13.5
080306;CUSCO;ANTA;LIMATAMBO;99.2;473.0;476.0;15.9;25.8;25.0;33.4;16.7;15.0;34.1;34.2
080307;CUSCO;ANTA;MOLLEPATA;100.0;483.0;477.0;5.0;35.0;22.5;37.5;10.0;25.0;37.5;27.5
080308;CUSCO;ANTA;PUCYURA;96.6;488.0;493.0;1.8;34.2;26.4;37.5;1.8;23.5;42.7;32.0
080309;CUSCO;ANTA;ZURITE;100.0;430.0;440.0;24.2;27.5;27.6;20.7;17.3;20.7;44.8;17.2
080401;CUSCO;CALCA;CALCA;97.8;502.0;515.0;4.9;21.6;31.2;42.2;2.9;10.8;43.4;42.9
080402;CUSCO;CALCA;COYA;100.0;477.0;494.0;23.3;15.4;19.2;42.2;11.7;15.4;30.7;42.2
080403;CUSCO;CALCA;LAMAY;98.8;451.0;500.0;16.2;33.7;24.9;25.1;5.0;11.2;46.1;37.6
080404;CUSCO;CALCA;LARES;100.0;397.0;415.0;35.4;38.1;22.0;4.4;16.2;44.2;33.7;5.9
080405;CUSCO;CALCA;PISAC;96.4;454.0;463.0;12.2;36.1;29.9;21.9;12.7;24.2;39.9;23.1
080406;CUSCO;CALCA;SAN SALVADOR;100.0;468.0;452.0;14.3;20.6;41.2;23.8;8.0;27.0;50.8;14.3
080407;CUSCO;CALCA;TARAY;97.1;448.0;454.0;15.2;31.5;37.6;15.7;6.1;27.7;56.9;9.4
080408;CUSCO;CALCA;YANATILE;98.6;457.0;462.0;12.8;28.8;34.2;24.2;9.2;21.3;49.7;19.9
080501;CUSCO;CANAS;YANAOCA;97.3;482.0;512.0;10.1;26.8;27.0;36.1;1.8;20.4;34.7;43.1
080502;CUSCO;CANAS;CHECCA;100.0;339.0;352.0;66.2;30.4;1.7;1.7;47.0;34.5;18.6;0.0
080503;CUSCO;CANAS;KUNTURKANKI;98.6;441.0;443.0;27.8;28.0;17.7;26.5;27.8;20.6;25.0;26.6
080504;CUSCO;CANAS;LANGUI;100.0;410.0;433.0;18.1;50.2;18.1;13.6;22.8;22.9;36.2;18.1
080505;CUSCO;CANAS;LAYO;100.0;409.0;415.0;27.8;42.1;18.0;12.0;26.5;33.7;26.5;13.2
080506;CUSCO;CANAS;PAMPAMARCA;100.0;451.0;489.0;8.3;33.3;41.7;16.7;0.0;16.7;58.3;25.0
080507;CUSCO;CANAS;QUEHUE;100.0;425.0;454.0;16.7;54.2;20.8;8.3;0.0;33.3;58.3;8.3
080508;CUSCO;CANAS;TUPAC AMARU;100.0;422.0;419.0;10.5;63.2;15.8;10.5;26.0;32.0;32.0;11.0
080601;CUSCO;CANCHIS;SICUANI;99.3;511.0;528.0;3.7;19.5;30.7;46.1;2.4;11.3;38.4;47.8
080602;CUSCO;CANCHIS;CHECACUPE;100.0;498.0;511.0;3.1;21.9;40.6;34.4;3.1;3.1;59.4;34.4
080603;CUSCO;CANCHIS;COMBAPATA;100.0;463.0;489.0;4.2;47.2;16.7;31.9;2.8;20.8;43.0;33.3
080604;CUSCO;CANCHIS;MARANGANI;100.0;455.0;465.0;12.3;30.3;28.7;28.7;10.6;17.2;50.0;22.1
080605;CUSCO;CANCHIS;PITUMARCA;100.0;417.0;437.0;31.6;30.3;19.1;19.1;14.7;33.7;35.9;15.7
080606;CUSCO;CANCHIS;SAN PABLO;100.0;417.0;419.0;28.2;33.3;23.1;15.4;30.8;23.1;33.3;12.8
080607;CUSCO;CANCHIS;SAN PEDRO;100.0;493.0;526.0;0.0;8.3;58.3;33.3;0.0;8.3;58.3;33.3
080608;CUSCO;CANCHIS;TINTA;100.0;492.0;510.0;9.8;17.1;36.6;36.6;2.4;22.0;31.7;43.9
080701;CUSCO;CHUMBIVILCAS;SANTO TOMAS;99.1;472.0;472.0;13.8;27.0;29.0;30.2;12.6;19.7;39.4;28.3
080702;CUSCO;CHUMBIVILCAS;CAPACMARCA;100.0;423.0;444.0;24.1;40.6;19.0;16.4;12.7;31.6;41.8;13.9
080703;CUSCO;CHUMBIVILCAS;CHAMACA;100.0;453.0;464.0;16.6;24.2;40.6;18.6;6.6;17.7;54.8;20.9
080704;CUSCO;CHUMBIVILCAS;COLQUEMARCA;100.0;422.0;428.0;29.2;32.6;24.7;13.5;24.8;25.8;35.9;13.5
080705;CUSCO;CHUMBIVILCAS;LIVITACA;100.0;392.0;400.0;36.8;43.5;13.1;6.6;30.3;32.0;32.8;4.9
080706;CUSCO;CHUMBIVILCAS;LLUSCO;100.0;432.0;460.0;23.6;31.4;31.3;13.7;7.8;33.4;31.4;27.4
080707;CUSCO;CHUMBIVILCAS;QUIÑOTA;100.0;448.0;439.0;20.4;24.4;29.7;25.6;24.4;31.2;17.5;26.9
080708;CUSCO;CHUMBIVILCAS;VELILLE;97.9;451.0;462.0;17.6;26.8;33.0;22.7;17.8;19.8;32.1;30.2
080801;CUSCO;ESPINAR;ESPINAR;99.4;502.0;515.0;4.3;21.0;33.3;41.4;3.3;12.9;39.0;44.8
080802;CUSCO;ESPINAR;CONDOROMA;100.0;512.0;497.0;0.0;0.0;66.7;33.3;0.0;0.0;66.7;33.3
080803;CUSCO;ESPINAR;COPORAQUE;100.0;445.0;449.0;11.6;30.9;46.0;11.5;11.6;15.5;53.8;19.1
080804;CUSCO;ESPINAR;OCORURO;100.0;424.0;408.0;14.3;57.1;14.3;14.3;28.6;42.9;14.3;14.3
080805;CUSCO;ESPINAR;PALLPATA;100.0;465.0;480.0;13.3;35.0;25.0;26.7;6.7;23.3;45.0;25.0
080806;CUSCO;ESPINAR;PICHIGUA;100.0;443.0;500.0;0.0;44.4;44.4;11.1;0.0;11.1;55.6;33.3
080807;CUSCO;ESPINAR;SUYCKUTAMBO;100.0;484.0;479.0;5.1;25.1;30.0;39.9;0.0;30.0;60.0;10.0
080808;CUSCO;ESPINAR;ALTO PICHIGUA;100.0;449.0;471.0;0.0;50.0;42.9;7.1;0.0;21.4;57.1;21.4
080901;CUSCO;LA CONVENCIÓN;SANTA ANA;99.4;497.0;498.0;7.3;23.2;30.7;38.8;5.2;18.4;38.7;37.7
080902;CUSCO;LA CONVENCIÓN;ECHARATE;94.7;458.0;459.0;10.4;33.2;34.1;22.3;8.5;27.0;45.1;19.4
080903;CUSCO;LA CONVENCIÓN;HUAYOPATA;100.0;476.0;480.0;10.3;30.8;23.1;35.9;10.3;30.8;25.6;33.3
080904;CUSCO;LA CONVENCIÓN;MARANURA;98.6;544.0;528.0;3.0;13.8;21.4;61.8;5.0;8.0;40.0;48.0
080905;CUSCO;LA CONVENCIÓN;OCOBAMBA;100.0;441.0;461.0;15.6;32.8;37.5;14.1;12.5;20.3;48.4;18.8
080906;CUSCO;LA CONVENCIÓN;QUELLOUNO;95.2;448.0;456.0;12.3;37.9;29.5;20.3;13.3;28.0;33.3;25.4
080907;CUSCO;LA CONVENCIÓN;KIMBIRI;97.9;444.0;444.0;17.1;30.5;34.8;17.5;12.7;26.2;45.6;15.5
080908;CUSCO;LA CONVENCIÓN;SANTA TERESA;98.8;497.0;490.0;13.1;15.6;27.7;43.7;11.9;11.9;35.0;41.2
080909;CUSCO;LA CONVENCIÓN;VILCABAMBA;96.7;431.0;432.0;26.2;29.4;26.1;18.2;22.8;25.6;35.9;15.7
080910;CUSCO;LA CONVENCIÓN;PICHARI;96.2;441.0;452.0;17.4;32.9;31.0;18.6;15.9;20.8;42.3;21.0
080911;CUSCO;LA CONVENCIÓN;INKAWASI;100.0;419.0;429.0;23.8;42.8;17.5;15.9;17.5;30.1;39.7;12.7
080912;CUSCO;LA CONVENCIÓN;VILLA VIRGEN;100.0;408.0;424.0;19.5;51.2;24.4;4.9;19.5;36.6;36.6;7.3
080913;CUSCO;LA CONVENCIÓN;VILLA KINTIARINA;77.6;;;;;;;;;;
080914;CUSCO;LA CONVENCIÓN;MEGANTONI;75.0;;;;;;;;;;
081001;CUSCO;PARURO;PARURO;97.6;493.0;504.0;8.3;23.4;30.5;37.8;5.4;28.9;25.0;40.7
081002;CUSCO;PARURO;ACCHA;100.0;513.0;492.0;10.3;2.6;33.3;53.8;5.1;20.5;41.0;33.3
081003;CUSCO;PARURO;CCAPI;97.7;457.0;439.0;16.0;27.3;29.9;26.8;13.7;30.0;37.3;19.1
081005;CUSCO;PARURO;HUANOQUITE;100.0;484.0;484.0;9.2;9.1;45.5;36.2;6.9;13.8;45.4;34.0
081006;CUSCO;PARURO;OMACHA;100.0;391.0;390.0;44.3;27.1;18.6;10.0;33.2;37.8;23.2;5.7
081007;CUSCO;PARURO;PACCARITAMBO;100.0;541.0;507.0;0.0;16.7;50.0;33.3;16.7;0.0;66.7;16.7
081008;CUSCO;PARURO;PILLPINTO;100.0;437.0;400.0;22.2;44.4;22.2;11.1;44.4;22.2;11.1;22.2
081009;CUSCO;PARURO;YAURISQUE;100.0;474.0;478.0;6.5;35.5;29.0;29.0;3.2;19.4;51.5;25.8
081101;CUSCO;PAUCARTAMBO;PAUCARTAMBO;95.6;;;;;;;;;;
081102;CUSCO;PAUCARTAMBO;CAICAY;100.0;419.0;443.0;16.1;52.0;23.8;8.1;12.0;32.1;35.9;19.9
081103;CUSCO;PAUCARTAMBO;CHALLABAMBA;98.5;445.0;485.0;20.3;20.6;43.5;15.6;11.7;14.9;34.8;38.6
081104;CUSCO;PAUCARTAMBO;COLQUEPATA;100.0;397.0;417.0;42.9;24.6;21.3;11.2;29.4;22.4;33.6;14.5
081105;CUSCO;PAUCARTAMBO;HUANCARANI;99.2;418.0;443.0;18.9;48.4;26.3;6.4;9.8;31.9;41.6;16.7
081106;CUSCO;PAUCARTAMBO;KOSÑIPATA;97.9;443.0;442.0;12.7;35.8;36.8;14.7;11.7;30.4;41.1;16.8
081201;CUSCO;QUISPICANCHI;URCOS;100.0;494.0;495.0;6.8;24.5;27.6;41.1;4.2;20.9;38.5;36.4
081202;CUSCO;QUISPICANCHI;ANDAHUAYLILLAS;100.0;498.0;495.0;3.2;27.1;30.3;39.3;3.2;12.9;52.9;31.0
081203;CUSCO;QUISPICANCHI;CAMANTI;100.0;445.0;429.0;12.8;43.6;15.4;28.2;17.9;33.3;41.1;7.7
081204;CUSCO;QUISPICANCHI;CCARHUAYO;100.0;398.0;387.0;33.3;40.7;22.2;3.7;25.9;51.9;18.5;3.7
081205;CUSCO;QUISPICANCHI;CCATCA;100.0;417.0;424.0;24.3;44.1;21.3;10.3;22.1;27.2;39.0;11.8
081206;CUSCO;QUISPICANCHI;CUSIPATA;98.0;475.0;490.0;12.1;20.4;40.8;26.7;4.0;16.2;57.2;22.6
081207;CUSCO;QUISPICANCHI;HUARO;100.0;428.0;417.0;17.6;44.1;26.5;11.8;20.6;29.4;41.2;8.8
081208;CUSCO;QUISPICANCHI;LUCRE;100.0;475.0;476.0;6.6;27.6;38.2;27.6;6.6;17.1;47.4;28.9
081209;CUSCO;QUISPICANCHI;MARCAPATA;100.0;405.0;419.0;28.9;42.4;21.2;7.6;24.3;31.8;31.8;12.1
081210;CUSCO;QUISPICANCHI;OCONGATE;99.0;461.0;480.0;14.0;26.9;31.8;27.3;14.5;15.5;38.3;31.6
081211;CUSCO;QUISPICANCHI;OROPESA;98.0;449.0;452.0;19.0;27.4;30.9;22.7;16.2;25.9;35.1;22.8
081212;CUSCO;QUISPICANCHI;QUIQUIJANA;100.0;437.0;444.0;20.2;30.3;33.9;15.6;15.6;32.1;33.9;18.3
081301;CUSCO;URUBAMBA;URUBAMBA;98.7;489.0;483.0;7.3;24.5;33.5;34.6;6.1;21.7;42.7;29.4
081302;CUSCO;URUBAMBA;CHINCHERO;99.4;482.0;498.0;9.3;22.0;33.3;35.5;6.9;11.0;45.0;37.1
081303;CUSCO;URUBAMBA;HUAYLLABAMBA;97.3;482.0;513.0;9.0;18.1;43.3;29.5;3.3;6.2;52.9;37.6
081304;CUSCO;URUBAMBA;MACHUPICCHU;100.0;484.0;474.0;3.7;26.8;46.4;23.2;4.9;15.9;54.9;24.4
081305;CUSCO;URUBAMBA;MARAS;100.0;475.0;489.0;8.5;32.9;22.0;36.6;6.1;25.6;28.0;40.2
081306;CUSCO;URUBAMBA;OLLANTAYTAMBO;99.1;446.0;458.0;18.9;28.1;34.8;18.1;11.7;27.1;38.5;22.7
081307;CUSCO;URUBAMBA;YUCAY;98.1;494.0;482.0;2.0;24.4;35.7;37.8;4.0;13.0;58.3;24.7
090101;HUANCAVELICA;HUANCAVELICA;HUANCAVELICA;99.2;511.0;516.0;4.2;16.8;31.8;47.2;2.9;11.1;40.8;45.2
090102;HUANCAVELICA;HUANCAVELICA;ACOBAMBILLA;95.8;420.0;456.0;17.4;46.8;26.6;9.2;4.4;27.5;54.6;13.5
090103;HUANCAVELICA;HUANCAVELICA;ACORIA;98.1;431.0;448.0;21.9;36.0;27.6;14.5;14.8;25.8;37.7;21.8
090104;HUANCAVELICA;HUANCAVELICA;CONAYCA;100.0;514.0;490.0;0.0;20.0;40.0;40.0;0.0;0.0;80.0;20.0
090105;HUANCAVELICA;HUANCAVELICA;CUENCA;92.9;409.0;439.0;27.2;48.1;16.5;8.1;11.8;44.1;32.0;12.2
090106;HUANCAVELICA;HUANCAVELICA;HUACHOCOLPA;100.0;389.0;422.0;32.7;42.9;18.4;6.1;16.4;28.6;51.0;4.1
090107;HUANCAVELICA;HUANCAVELICA;HUAYLLAHUARA;100.0;407.0;484.0;12.5;87.5;0.0;0.0;0.0;12.5;75.0;12.5
090108;HUANCAVELICA;HUANCAVELICA;IZCUCHACA;100.0;506.0;531.0;0.0;10.5;42.1;47.4;0.0;0.0;52.6;47.4
090109;HUANCAVELICA;HUANCAVELICA;LARIA;100.0;540.0;525.0;0.0;0.0;20.0;80.0;0.0;20.0;20.0;60.0
090110;HUANCAVELICA;HUANCAVELICA;MANTA;100.0;383.0;427.0;33.3;33.3;33.3;0.0;16.7;33.3;50.0;0.0
090111;HUANCAVELICA;HUANCAVELICA;MARISCAL CACERES;100.0;429.0;450.0;23.1;26.9;34.6;15.4;15.4;30.8;26.9;26.9
090112;HUANCAVELICA;HUANCAVELICA;MOYA;100.0;539.0;594.0;0.0;0.0;16.7;83.3;0.0;16.7;16.7;66.7
090113;HUANCAVELICA;HUANCAVELICA;NUEVO OCCORO;100.0;466.0;495.0;5.7;31.5;42.8;20.0;2.9;11.4;51.4;34.3
090114;HUANCAVELICA;HUANCAVELICA;PALCA;100.0;420.0;433.0;24.4;40.5;16.2;18.9;10.8;37.9;40.5;10.8
090115;HUANCAVELICA;HUANCAVELICA;PILCHACA;100.0;476.0;429.0;0.0;20.0;60.0;20.0;20.0;40.0;40.0;0.0
090116;HUANCAVELICA;HUANCAVELICA;VILCA;100.0;388.0;427.0;32.3;45.2;19.4;3.2;9.7;32.3;51.6;6.5
090117;HUANCAVELICA;HUANCAVELICA;YAULI;98.6;400.0;435.0;29.3;44.7;18.3;7.7;13.0;29.0;48.0;9.0
090118;HUANCAVELICA;HUANCAVELICA;ASCENSION;96.5;478.0;500.0;6.5;32.1;33.0;28.4;2.7;14.8;50.4;32.1
090119;HUANCAVELICA;HUANCAVELICA;HUANDO;98.6;422.0;431.0;29.7;36.7;19.7;13.9;17.1;29.9;36.4;16.7
090201;HUANCAVELICA;ACOBAMBA;ACOBAMBA;100.0;516.0;525.0;3.0;15.8;33.3;47.9;3.0;9.7;37.6;49.7
090202;HUANCAVELICA;ACOBAMBA;ANDABAMBA;100.0;467.0;492.0;0.0;45.5;29.5;25.0;0.0;25.0;50.0;25.0
090203;HUANCAVELICA;ACOBAMBA;ANTA;96.4;404.0;434.0;21.2;56.7;16.7;5.5;5.9;43.8;40.8;9.4
